2021-11-07 14:08:08.210500	Light intensity:2682	Temperature:21	Humidity:47	PPM:899.5434	Corrected PPM:2915.009
2021-11-07 14:09:09.404262	Light intensity:2511	Temperature:22	Humidity:48	PPM:494.2006	Corrected PPM:1622.452
2021-11-07 14:10:10.698450	Light intensity:2680	Temperature:22	Humidity:48	PPM:494.2006	Corrected PPM:1622.452
2021-11-07 14:11:12.297300	Light intensity:2510	Temperature:22	Humidity:48	PPM:35.30833	Corrected PPM:191.0117
2021-11-07 14:12:13.605537	Light intensity:2670	Temperature:22	Humidity:48	PPM:35.30833	Corrected PPM:191.0117
2021-11-07 14:13:14.900334	Light intensity:2690	Temperature:22	Humidity:48	PPM:35.30833	Corrected PPM:191.0117
2021-11-07 14:14:16.096650	Light intensity:2541	Temperature:22	Humidity:48	PPM:1942314.0	Corrected PPM:127297.9
2021-11-07 14:15:17.387959	Light intensity:2680	Temperature:22	Humidity:47	PPM:1942314.0	Corrected PPM:127297.9
2021-11-07 14:16:19.720851	Light intensity:2510	Temperature:22	Humidity:46	PPM:1942314.0	Corrected PPM:127297.9
2021-11-07 14:17:20.912414	Light intensity:2677	Temperature:22	Humidity:46	PPM:9.740087	Corrected PPM:109.7304
2021-11-07 14:18:22.306981	Light intensity:2692	Temperature:22	Humidity:46	PPM:9.740087	Corrected PPM:109.7304
2021-11-07 14:19:23.502677	Light intensity:2511	Temperature:22	Humidity:46	PPM:9.740087	Corrected PPM:109.7304
2021-11-07 14:20:24.748982	Light intensity:2641	Temperature:22	Humidity:46	PPM:9.740087	Corrected PPM:109.7304
2021-11-07 14:21:26.125402	Light intensity:2703	Temperature:22	Humidity:46	PPM:3237586.0	Corrected PPM:465653.8
2021-11-07 14:22:27.301891	Light intensity:2686	Temperature:22	Humidity:46	PPM:129038.1	Corrected PPM:58762.64
2021-11-07 14:23:28.696143	Light intensity:2571	Temperature:22	Humidity:46	PPM:129038.1	Corrected PPM:58762.64
2021-11-07 14:24:29.906048	Light intensity:2514	Temperature:22	Humidity:46	PPM:129038.1	Corrected PPM:58762.64
2021-11-07 14:25:31.086046	Light intensity:2542	Temperature:22	Humidity:46	PPM:129038.1	Corrected PPM:58762.64
2021-11-07 14:26:32.581842	Light intensity:2543	Temperature:22	Humidity:47	PPM:129038.1	Corrected PPM:58762.64
2021-11-07 14:27:33.792719	Light intensity:2533	Temperature:22	Humidity:46	PPM:129038.1	Corrected PPM:58762.64
