2021-11-07 18:07:46.869398	DEVICE C - Living Room motion detected
2021-11-07 18:07:52.614752	DEVICE C - Living Room motion stopped
2021-11-07 18:07:57.604611	DEVICE C - Living Room motion detected
2021-11-07 18:08:00.844284	DEVICE C - Living Room motion stopped
2021-11-07 18:08:04.909436	DEVICE C - Living Room motion detected
2021-11-07 18:08:07.559528	DEVICE C - Living Room motion stopped
2021-11-07 18:10:07.911834	DEVICE C - Living Room motion detected
2021-11-07 18:10:14.460859	DEVICE C - Living Room motion stopped
2021-11-07 18:10:18.097622	DEVICE C - Living Room motion detected
2021-11-07 18:10:19.845255	DEVICE C - Living Room motion stopped
2021-11-07 18:10:26.697272	DEVICE C - Living Room motion detected
2021-11-07 18:10:30.371389	DEVICE C - Living Room motion stopped
2021-11-07 18:10:44.296927	DEVICE C - Living Room motion detected
2021-11-07 18:10:48.857236	DEVICE C - Living Room motion stopped
2021-11-07 18:10:52.512400	DEVICE C - Living Room motion detected
2021-11-07 18:11:01.122130	DEVICE C - Living Room motion stopped
2021-11-07 18:11:05.258087	DEVICE C - Living Room motion detected
2021-11-07 18:11:08.717810	DEVICE C - Living Room motion stopped
2021-11-07 18:12:28.389338	DEVICE C - Living Room motion detected
2021-11-07 18:12:31.147868	DEVICE C - Living Room motion stopped
2021-11-07 18:12:37.089745	DEVICE C - Living Room motion detected
2021-11-07 18:12:42.053784	DEVICE C - Living Room motion stopped
2021-11-07 18:12:52.193431	DEVICE C - Living Room motion detected
2021-11-07 18:12:53.818820	DEVICE C - Living Room motion stopped
2021-11-07 18:12:58.591122	DEVICE C - Living Room motion detected
2021-11-07 18:13:02.089749	DEVICE C - Living Room motion stopped
2021-11-07 18:13:17.964271	DEVICE C - Living Room motion detected
2021-11-07 18:13:23.190401	DEVICE C - Living Room motion stopped
2021-11-07 18:13:28.640502	DEVICE C - Living Room motion detected
2021-11-07 18:13:31.903599	DEVICE C - Living Room motion stopped
2021-11-07 18:13:36.439308	DEVICE C - Living Room motion detected
2021-11-07 18:13:40.799712	DEVICE C - Living Room motion stopped
2021-11-07 18:13:45.439839	DEVICE C - Living Room motion detected
2021-11-07 18:13:55.991226	DEVICE C - Living Room motion stopped
2021-11-07 18:13:59.950124	DEVICE C - Living Room motion detected
2021-11-07 18:14:08.780037	DEVICE C - Living Room motion stopped
2021-11-07 18:14:13.244572	DEVICE C - Living Room motion detected
2021-11-07 18:14:14.795425	DEVICE C - Living Room motion stopped
2021-11-07 18:14:20.594589	DEVICE C - Living Room motion detected
