timestamp,light,temp,hum,ppm,cppm,motion
2021-11-06 21:36:13.495841,0,22,51,88.10388,556.8598,0
2021-11-06 21:37:15.387304,0,22,51,2880.089,619.8685,0
2021-11-06 21:38:16.585299,0,22,51,2880.089,619.8685,0
2021-11-06 21:39:17.782440,0,22,51,89548.71,71281.7,0
2021-11-06 21:40:18.927050,0,22,51,42222.74,23207.17,0
2021-11-06 21:41:20.180971,0,22,51,42222.74,23207.17,0
2021-11-06 21:42:21.990378,0,22,51,42222.74,23207.17,0
2021-11-06 21:43:23.295255,0,22,51,42222.74,23207.17,0
2021-11-06 21:44:24.586168,0,22,51,42222.74,23207.17,0
2021-11-06 21:45:25.880943,0,22,51,42222.74,23207.17,0
2021-11-06 21:46:27.076426,0,21,50,42222.74,23207.17,0
2021-11-06 21:47:29.087859,0,22,51,4441.696,1429.229,0
2021-11-06 21:48:30.300608,0,22,51,4441.696,1429.229,0
2021-11-06 21:49:31.593898,0,22,51,29700.04,79905.09,0
2021-11-06 21:50:32.785520,0,22,51,1737.231,307.4357,0
2021-11-06 21:51:34.185445,0,22,51,96314.95,87651.77,0
2021-11-06 21:52:36.010489,0,22,51,77701.16,66880.7,0
2021-11-06 21:53:37.298010,0,22,51,12.75498,66880.7,0
2021-11-06 21:54:38.497393,0,21,50,29221.78,17141.47,0
2021-11-06 21:55:39.690260,0,21,50,29221.78,17141.47,0
2021-11-06 21:56:40.872030,0,22,51,19130.63,8451.814,0
2021-11-06 21:57:42.068422,0,22,50,91063.85,70105.11,0
2021-11-06 21:58:43.297364,0,22,50,65306.15,47336.39,0
2021-11-06 21:59:44.590302,0,22,50,0.0305233,47336.39,0
2021-11-06 22:00:45.882500,0,22,50,0.0305233,47336.39,0
2021-11-06 22:01:47.062467,0,22,49,75788.66,63815.74,0
2021-11-06 22:02:48.876496,0,22,49,54962.03,19886.09,0
2021-11-06 22:03:50.068965,0,22,49,64592.7,39889.62,0
2021-11-06 22:04:51.273149,0,22,49,19713.63,46446.49,0
2021-11-06 22:05:52.544090,0,22,49,19713.63,46446.49,0
2021-11-06 22:06:53.769163,0,22,49,19713.63,46446.49,0
2021-11-06 22:07:55.566837,0,22,49,69763.62,58920.08,0
2021-11-06 22:08:56.772232,0,22,49,69763.62,58920.08,0
2021-11-06 22:09:57.979429,0,22,50,69763.62,58920.08,0
2021-11-06 22:10:59.266491,0,22,50,13120.43,35981.31,0
2021-11-06 22:12:00.462102,0,22,50,95507.12,90912.48,0
2021-11-06 22:12:43.517702,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 22:12:48.564369,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 22:13:01.657661,0,22,50,20988.71,10153.28,0
2021-11-06 22:14:02.953950,0,22,50,20988.71,10153.28,0
2021-11-06 22:15:04.143628,0,22,50,20988.71,10153.28,0
2021-11-06 22:16:05.438369,0,22,51,20988.71,10153.28,0
2021-11-06 22:17:06.644070,0,21,49,20988.71,10153.28,0
2021-11-06 22:18:07.842963,0,22,50,8.939965,178.469,0
2021-11-06 22:19:09.040959,0,22,50,2861.358,8166.76,0
2021-11-06 22:20:10.247845,0,21,50,96857.6,80897.67,0
2021-11-06 22:21:11.536678,0,21,50,37378.34,99351.07,0
2021-11-06 22:22:12.736431,0,21,50,607.0296,46.68248,0
2021-11-06 22:23:13.927880,0,21,50,607.0296,46.68248,0
2021-11-06 22:24:15.125484,0,21,50,3143.374,8728.244,0
2021-11-06 22:25:16.304356,0,21,50,92866.11,76507.38,0
2021-11-06 22:26:17.515385,0,21,51,7615.745,2587.504,0
2021-11-06 22:27:20.578220,0,21,51,1065.869,3030.224,0
2021-11-06 22:28:21.853355,0,22,51,28829.06,16837.84,0
2021-11-06 22:29:23.050185,0,22,51,3515.13,790.8358,0
2021-11-06 22:30:24.244387,0,22,51,90050.74,72883.36,0
2021-11-06 22:31:25.425600,0,22,51,1670.662,255.8984,0
2021-11-06 22:32:27.041770,0,22,50,90.65523,255.8984,0
2021-11-06 22:33:28.316777,0,22,50,90.65523,255.8984,0
2021-11-06 22:34:29.543864,0,22,50,90.65523,255.8984,0
2021-11-06 22:35:30.740170,0,22,50,373.8948,17.40865,0
2021-11-06 22:36:32.031895,0,22,50,373.8948,17.40865,0
2021-11-06 22:37:33.649356,0,22,51,40761.28,21569.13,0
2021-11-06 22:38:34.940147,0,22,51,4.136173,21569.13,0
2021-11-06 22:39:36.417645,0,22,52,4.136173,21569.13,0
2021-11-06 22:40:37.629043,0,22,52,406374.7,338927.8,0
2021-11-06 22:41:38.935460,0,22,53,406374.7,338927.8,0
2021-11-06 22:42:40.632601,0,22,53,914.0809,3944.729,0
2021-11-06 22:43:41.829175,0,22,53,519635.6,325155.5,0
2021-11-06 22:44:43.152409,0,22,53,519635.6,325155.5,0
2021-11-06 22:45:44.533803,0,22,53,342986.8,200876.7,0
2021-11-06 22:46:45.933815,0,22,53,342986.8,200876.7,0
2021-11-06 22:47:47.536913,0,22,52,340785.6,201383.9,0
2021-11-06 22:48:48.733756,0,22,52,340785.6,201383.9,0
2021-11-06 22:49:49.928793,0,22,52,48491.01,20261.03,0
2021-11-06 22:50:51.125466,0,22,52,345204.4,277491.3,0
2021-11-06 22:51:52.335824,0,22,52,22.45827,277491.3,0
2021-11-06 22:52:54.018104,0,22,52,12760.48,32105.5,0
2021-11-06 22:53:55.229571,0,22,53,12760.48,32105.5,0
2021-11-06 22:54:56.413956,0,22,53,12760.48,32105.5,0
2021-11-06 22:55:57.640975,0,22,53,323745.7,258202.7,0
2021-11-06 22:56:58.919430,0,22,53,323745.7,258202.7,0
2021-11-06 22:58:00.205655,0,22,53,110915.5,52352.95,0
2021-11-06 22:59:01.428388,0,22,53,398412.0,352907.7,0
2021-11-06 23:00:02.712677,0,22,52,398412.0,352907.7,0
2021-11-06 23:01:03.907947,0,22,53,34093.43,12970.17,0
2021-11-06 23:02:05.115183,0,22,53,395797.8,351746.6,0
2021-11-06 23:02:26.280157,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:02:30.129877,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:02:35.890435,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:02:37.040330,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:03:06.284545,0,22,53,144.4372,672.2864,0
2021-11-06 23:04:07.495607,0,22,53,974.1102,3474.769,0
2021-11-06 23:04:51.072416,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:04:54.012308,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:04:58.574488,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:05:00.412793,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:05:08.687013,0,22,52,974.1102,3474.769,0
2021-11-06 23:05:15.254123,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:05:18.603721,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:05:23.142695,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:05:25.203914,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:06:09.810743,0,22,50,199.4582,821.1693,0
2021-11-06 23:07:11.180319,0,22,48,37990.29,13632.77,0
2021-11-06 23:07:39.855619,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:07:42.905094,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:07:48.654232,NaN,NaN,NaN,NaN,NaN,1
2021-11-06 23:07:50.607143,NaN,NaN,NaN,NaN,NaN,0
2021-11-06 23:08:12.395723,0,22,46,292499.8,260917.5,0
2021-11-06 23:09:13.680793,0,22,45,292499.8,260917.5,0
2021-11-06 23:10:14.876369,0,22,46,1173.334,4113.247,0
2021-11-06 23:11:16.271054,0,22,49,1173.334,4113.247,0
2021-11-06 23:12:17.676027,0,22,52,20424.81,6837.316,0
2021-11-06 23:13:18.872912,0,22,51,13564.98,32023.52,0
2021-11-06 23:14:20.168572,0,22,48,2541.444,362.0325,0
2021-11-06 23:15:21.404672,0,22,46,1780.722,225.4786,0
2021-11-06 23:16:22.967320,0,22,45,308649.0,288437.0,0
2021-11-06 23:17:24.364022,0,22,47,174.4288,977.1978,0
2021-11-06 23:18:25.572069,0,22,50,174.4288,977.1978,0
2021-11-06 23:19:26.808644,0,22,52,12903.33,36363.38,0
2021-11-06 23:20:28.072489,0,22,49,346319.4,295035.4,0
2021-11-06 23:21:29.459859,0,22,47,287030.8,270323.6,0
2021-11-06 23:22:30.859441,0,22,45,287030.8,270323.6,0
2021-11-06 23:23:32.077473,0,22,46,28829.06,102910.7,0
2021-11-06 23:24:33.352245,0,22,49,390.6224,2317.205,0
2021-11-06 23:25:34.541484,0,22,52,257.3586,914.2645,0
2021-11-06 23:26:35.950647,0,22,50,398412.0,361218.6,0
2021-11-06 23:27:37.344293,0,22,47,398412.0,361218.6,0
2021-11-06 23:28:38.552439,0,23,45,4809.223,18966.53,0
2021-11-06 23:29:39.747936,0,23,45,21922.55,59661.88,0
2021-11-06 23:30:41.146645,0,23,47,102179.0,50342.06,0
2021-11-06 23:31:42.657098,0,23,50,66391.81,311902.8,0
2021-11-06 23:32:44.055925,0,22,50,18.80458,311902.8,0
2021-11-06 23:33:45.257876,0,22,48,18.80458,311902.8,0
2021-11-06 23:34:46.453276,0,23,46,59.8814,458.1116,0
2021-11-06 23:35:47.848082,0,23,45,305726.8,269867.9,0
2021-11-06 23:36:49.149874,0,23,47,305726.8,269867.9,0
2021-11-06 23:37:50.745828,0,22,50,874.5449,10.83349,0
2021-11-06 23:38:51.946681,0,22,51,46808.06,20318.73,0
2021-11-06 23:39:53.164302,0,22,48,305726.8,215564.2,0
2021-11-06 23:40:54.440052,0,22,46,34278.36,84474.69,0
2021-11-06 23:41:55.837673,0,23,44,563.2327,75.07421,0
2021-11-06 23:42:57.253203,0,23,47,563.2327,75.07421,0
2021-11-06 23:43:58.540100,0,23,49,512.5526,6.764036,0
2021-11-06 23:44:59.732817,0,23,51,27983.38,10784.99,0
2021-11-06 23:46:01.139099,0,22,48,18717.12,11870.37,0
2021-11-06 23:47:02.539746,0,23,46,21.50291,327.3264,0
2021-11-06 23:48:04.032789,0,23,45,82824.15,276778.4,0
2021-11-06 23:49:05.226424,0,23,47,18922.79,5253.661,0
2021-11-06 23:50:06.423951,0,23,49,465988.6,355039.6,0
2021-11-06 23:51:07.619551,0,22,51,465988.6,355039.6,0
2021-11-06 23:52:09.020315,0,22,49,465988.6,355039.6,0
2021-11-06 23:53:10.434828,0,22,46,323745.7,282336.7,0
2021-11-06 23:54:11.619078,0,23,45,323745.7,282336.7,0
2021-11-06 23:55:12.923891,0,23,46,323745.7,282336.7,0
2021-11-06 23:56:14.320738,0,22,48,0.9808538,165.434,0
2021-11-06 23:57:15.720836,0,22,51,5218.945,15682.02,0
2021-11-06 23:58:17.021393,0,22,49,245700.0,192691.3,0
2021-11-06 23:59:18.222214,0,23,46,259750.7,251252.5,0
2021-11-07 00:00:19.420026,0,23,44,0.866032,104.9205,0
2021-11-07 00:01:20.817758,0,23,46,0.866032,104.9205,0
2021-11-07 00:02:22.107220,0,23,48,119435.1,61490.04,0
2021-11-07 00:03:23.616413,0,23,50,64062.96,39718.07,0
2021-11-07 00:04:24.813132,0,23,49,28829.06,84633.56,0
2021-11-07 00:05:26.039882,0,23,47,25314.79,10311.12,0
2021-11-07 00:05:34.306274,NaN,NaN,NaN,NaN,NaN,1
2021-11-07 00:05:44.250079,NaN,NaN,NaN,NaN,NaN,0
2021-11-07 00:06:27.297516,0,23,45,2361.245,430.0009,0
2021-11-07 00:07:28.503412,0,23,44,4868.073,906.5619,0
2021-11-07 00:08:30.002901,0,23,45,172166.4,114563.9,0
2021-11-07 00:09:31.234967,0,22,46,217433.3,188362.7,0
2021-11-07 00:10:32.495193,0,22,46,2861.358,9539.813,0
2021-11-07 00:11:33.700528,0,22,47,2861.358,9539.813,0
2021-11-07 00:11:35.884923,NaN,NaN,NaN,NaN,NaN,1
2021-11-07 00:11:39.429621,NaN,NaN,NaN,NaN,NaN,0
2021-11-07 00:11:45.685840,NaN,NaN,NaN,NaN,NaN,1
2021-11-07 00:11:47.234789,NaN,NaN,NaN,NaN,NaN,0
2021-11-07 00:11:51.986917,NaN,NaN,NaN,NaN,NaN,1
2021-11-07 00:11:54.525973,NaN,NaN,NaN,NaN,NaN,0
2021-11-07 00:12:34.989786,0,22,48,2549.902,8569.005,0
2021-11-07 00:13:36.482994,0,22,48,491.9427,16.24835,0
2021-11-07 00:14:37.695513,0,22,49,7185.874,1766.901,0
2021-11-07 00:15:38.887885,0,22,49,247218.1,198022.6,0
2021-11-07 00:16:40.589064,0,22,49,83518.3,248721.5,0
2021-11-07 00:17:41.780625,0,22,49,231789.3,185830.7,0
2021-11-07 00:18:43.184529,0,22,49,170647.6,92454.46,0
2021-11-07 00:19:44.384244,0,22,50,10428.88,28128.12,0
2021-11-07 00:20:45.580924,0,22,50,176289.6,115791.6,0
2021-11-07 00:21:46.992277,0,22,50,176289.6,115791.6,0
2021-11-07 00:22:48.184692,0,22,50,20480.53,52081.37,0
2021-11-07 00:23:49.586569,0,22,50,20480.53,52081.37,0
2021-11-07 00:24:50.773845,0,22,49,44697.02,19886.09,0
2021-11-07 00:25:51.968331,0,22,49,44697.02,19886.09,0
2021-11-07 00:26:53.378586,0,22,49,44697.02,19886.09,0
2021-11-07 00:27:54.570807,0,22,49,44697.02,19886.09,0
2021-11-07 00:28:55.971780,0,22,49,44697.02,19886.09,0
2021-11-07 00:29:57.178939,0,22,49,44697.02,19886.09,0
2021-11-07 00:30:58.560840,0,22,49,98228.58,61910.42,0
2021-11-07 00:31:59.988000,0,22,49,123958.2,72881.36,0
2021-11-07 00:33:01.268706,0,22,50,123958.2,72881.36,0
2021-11-07 00:34:02.658137,0,22,50,322.0266,4.282097,0
2021-11-07 00:35:03.867819,0,22,50,322.0266,4.282097,0
2021-11-07 00:36:05.365365,0,22,50,322.0266,4.282097,0
2021-11-07 00:37:06.779181,0,22,50,18666.04,43982.11,0
2021-11-07 00:38:08.162367,0,22,50,18666.04,43982.11,0
2021-11-07 00:39:09.562308,0,22,50,216118.9,188750.7,0
2021-11-07 00:40:10.761040,0,22,50,1527.132,176.433,0
2021-11-07 00:41:12.170161,0,22,50,4111.726,14643.53,0
2021-11-07 00:42:13.557589,0,22,50,28135.3,12971.52,0
2021-11-07 00:43:14.864157,0,22,50,24838.9,10354.5,0
2021-11-07 00:44:16.273904,0,22,50,24838.9,10354.5,0
2021-11-07 00:45:17.560300,0,22,50,152637.2,124808.4,0
2021-11-07 00:46:18.968397,0,22,50,0.6635403,124808.4,0
2021-11-07 00:47:20.462182,0,22,50,14101.56,4870.496,0
2021-11-07 00:48:21.752876,0,22,50,165691.2,143540.5,0
2021-11-07 00:49:22.945863,0,22,50,165691.2,143540.5,0
2021-11-07 00:50:24.159552,0,22,50,165691.2,143540.5,0
2021-11-07 00:51:25.459182,0,21,49,165691.2,143540.5,0
2021-11-07 00:52:26.864029,0,21,49,165691.2,143540.5,0
2021-11-07 00:53:28.248500,0,21,49,163272.8,132726.9,0
2021-11-07 00:54:29.648786,0,21,48,163272.8,132726.9,0
2021-11-07 00:55:30.844153,0,21,48,210949.0,207242.6,0
2021-11-07 00:56:32.057427,0,21,48,210949.0,207242.6,0
2021-11-07 00:57:33.440650,0,21,48,40.89394,338.192,0
2021-11-07 00:58:34.753851,0,21,48,553.2933,14.05944,0
2021-11-07 00:59:36.443786,0,21,48,71516.38,45143.2,0
2021-11-07 01:00:37.762214,0,21,48,71516.38,45143.2,0
2021-11-07 01:01:39.151570,0,21,48,9525.393,2762.084,0
2021-11-07 01:02:40.659689,0,21,48,156.5124,865.4305,0
2021-11-07 01:03:41.839065,0,21,47,129038.1,93581.38,0
2021-11-07 01:04:43.269367,0,21,47,39138.6,13877.72,0
2021-11-07 01:05:44.551111,0,21,47,152192.3,129979.2,0
2021-11-07 01:06:45.755177,0,21,48,7291.23,19969.87,0
2021-11-07 01:07:47.059037,0,21,48,15618.07,6083.15,0
2021-11-07 01:08:48.336902,0,21,48,118416.9,73988.75,0
2021-11-07 01:09:49.958108,0,21,48,174730.7,140646.9,0
2021-11-07 01:10:51.244149,0,21,48,174730.7,140646.9,0
2021-11-07 01:11:52.445765,0,21,48,77701.16,47668.71,0
2021-11-07 01:12:53.939410,0,21,48,77701.16,47668.71,0
2021-11-07 01:13:55.350814,0,21,47,77701.16,47668.71,0
2021-11-07 01:14:56.889391,0,21,47,11801.28,3799.888,0
2021-11-07 01:15:58.150938,0,21,47,9127.226,23631.38,0
2021-11-07 01:16:59.439339,0,21,47,120807.5,76706.83,0
2021-11-07 01:18:00.848390,0,21,47,179987.3,172854.6,0
2021-11-07 01:19:02.147928,0,21,47,14861.95,39201.96,0
2021-11-07 01:20:08.126919,0,21,47,454.7552,1647.055,0
2021-11-07 01:21:09.365163,0,21,47,454.7552,1647.055,0
2021-11-07 01:22:10.643997,0,21,47,1664.715,9741.804,0
2021-11-07 01:23:11.949552,0,21,47,1664.715,9741.804,0
2021-11-07 01:24:13.147467,0,21,47,1664.715,9741.804,0
2021-11-07 01:25:14.861461,0,21,47,1664.715,9741.804,0
2021-11-07 01:26:16.040429,0,21,47,93.9182,9741.804,0
2021-11-07 01:27:17.279727,0,21,47,164719.1,156730.2,0
2021-11-07 01:28:18.747130,0,21,47,7248.919,1945.6,0
2021-11-07 01:29:20.034645,0,21,47,7248.919,1945.6,0
2021-11-07 01:30:21.640064,0,21,47,38717.02,19916.79,0
2021-11-07 01:31:22.880436,0,21,47,12.42842,19916.79,0
2021-11-07 01:32:24.243719,0,21,47,116077.4,82475.62,0
2021-11-07 01:33:25.641522,0,21,47,116077.4,82475.62,0
2021-11-07 01:34:26.828748,0,21,47,1103.604,4004.842,0
2021-11-07 01:35:28.446778,0,21,47,1103.604,4004.842,0
2021-11-07 01:36:29.638072,0,21,47,47706.69,130356.4,0
2021-11-07 01:37:30.830398,0,21,47,86840.19,56158.6,0
2021-11-07 01:38:32.238598,0,21,47,15235.56,37234.67,0
2021-11-07 01:39:33.449486,0,21,47,21334.28,8974.94,0
2021-11-07 01:40:34.837117,0,21,47,3767.682,670.1852,0
2021-11-07 01:41:36.140196,0,21,47,0.259017,11687.19,0
2021-11-07 01:42:37.428454,0,21,47,147392.2,141422.1,0
2021-11-07 01:43:38.832409,0,21,47,147392.2,141422.1,0
2021-11-07 01:44:40.132441,0,21,47,147392.2,141422.1,0
2021-11-07 01:45:41.741899,0,21,47,147392.2,141422.1,0
2021-11-07 01:46:42.934107,0,21,47,147392.2,141422.1,0
2021-11-07 01:47:44.130307,0,21,47,8233.085,2627.995,0
2021-11-07 01:48:45.529584,0,21,47,8233.085,2627.995,0
2021-11-07 01:49:46.717009,0,21,47,4.617374,183.1911,0
2021-11-07 01:50:48.347340,0,21,47,4.617374,183.1911,0
2021-11-07 01:51:49.633467,0,21,47,4.617374,183.1911,0
2021-11-07 01:52:50.818681,0,21,47,10024.28,3385.087,0
2021-11-07 01:53:52.232083,0,21,47,155336.2,138562.3,0
2021-11-07 01:54:53.421279,0,21,47,625.8131,36.55666,0
2021-11-07 01:55:55.038169,0,21,47,625.8131,36.55666,0
2021-11-07 01:56:56.337830,0,21,47,625.8131,36.55666,0
2021-11-07 01:57:57.626380,0,21,47,625.8131,36.55666,0
2021-11-07 01:58:58.925902,0,21,47,625.8131,36.55666,0
2021-11-07 01:00:00.123573,0,21,47,1977.446,272.4924,0
2021-11-07 01:01:01.822914,0,21,47,1977.446,272.4924,0
2021-11-07 01:02:03.020565,0,21,47,15791.0,39415.11,0
2021-11-07 01:03:04.211890,0,21,47,21567.71,52018.32,0
2021-11-07 01:04:05.506290,0,21,47,21567.71,41163.25,0
2021-11-07 01:05:06.717668,0,21,48,6447.902,18055.79,0
2021-11-07 01:06:08.416832,0,21,47,43856.26,120924.6,0
2021-11-07 01:07:09.718648,0,21,47,43856.26,120924.6,0
2021-11-07 01:08:10.920498,0,21,47,650.6246,41.75963,0
2021-11-07 01:09:12.520671,0,21,47,43031.62,21608.26,0
2021-11-07 01:10:13.712004,0,22,48,8921.18,2834.745,0
2021-11-07 01:11:15.325927,0,22,48,2221.914,140.7374,0
2021-11-07 01:12:16.513941,0,22,48,5492.47,15260.47,0
2021-11-07 01:13:17.711582,0,22,48,53047.83,30348.6,0
2021-11-07 01:14:19.126400,0,22,48,53047.83,30348.6,0
2021-11-07 01:15:20.504889,0,22,48,1037.241,106.4037,0
2021-11-07 01:16:22.318791,0,22,48,203451.4,116743.9,0
2021-11-07 01:17:23.656315,0,21,47,3674.089,10539.48,0
2021-11-07 01:18:25.118812,0,21,48,58525.63,122358.7,0
2021-11-07 01:19:26.524180,0,21,48,148252.4,141885.5,0
2021-11-07 01:20:27.721476,0,21,48,99061.07,78659.82,0
2021-11-07 01:21:29.338319,0,21,48,99061.07,78659.82,0
2021-11-07 01:22:30.637998,0,21,48,134345.1,107547.9,0
2021-11-07 01:23:31.929618,0,21,48,134345.1,107547.9,0
2021-11-07 01:24:33.119930,0,21,48,21626.47,9661.131,0
2021-11-07 01:25:34.337247,0,21,48,0.1119453,42.62409,0
2021-11-07 01:26:35.712612,0,21,48,88.73683,42.62409,0
2021-11-07 01:27:36.901504,0,21,48,152192.3,121655.3,0
2021-11-07 01:28:38.098104,0,21,48,54217.51,31310.17,0
2021-11-07 01:29:39.307137,0,21,48,6.080126,31310.17,0
2021-11-07 01:30:40.503836,0,21,48,27832.27,63722.71,0
2021-11-07 01:31:42.310210,0,21,48,27832.27,63722.71,0
2021-11-07 01:32:43.506851,0,21,48,7270.047,17049.73,0
2021-11-07 01:33:44.703485,0,21,48,36282.13,17003.19,0
2021-11-07 01:34:46.007383,0,21,48,36282.13,17003.19,0
2021-11-07 01:35:47.411344,0,21,47,28673.43,15155.37,0
2021-11-07 01:36:48.697888,0,22,48,86598.37,57013.02,0
2021-11-07 01:37:50.002421,0,22,48,86598.37,57013.02,0
2021-11-07 01:38:51.193111,0,22,48,7040.682,1989.829,0
2021-11-07 01:39:52.386633,0,22,48,932.5143,3517.178,0
2021-11-07 01:40:53.596748,0,22,48,5250.486,14130.05,0
2021-11-07 01:41:55.601266,0,22,48,123603.8,94822.66,0
2021-11-07 01:42:56.806311,0,21,47,123603.8,94822.66,0
2021-11-07 01:43:57.997293,0,21,48,123603.8,94822.66,0
2021-11-07 01:44:59.178658,0,21,48,37.68183,94822.66,0
2021-11-07 01:46:00.591864,0,21,48,1186.794,73.22436,0
2021-11-07 01:47:02.396474,0,21,48,16683.37,45389.44,0
2021-11-07 01:48:03.530920,0,21,48,16683.37,45389.44,0
2021-11-07 01:49:04.881357,0,21,48,16683.37,45389.44,0
2021-11-07 01:50:06.188660,0,21,48,129038.1,117526.4,0
2021-11-07 01:51:07.501857,0,21,48,87082.77,75442.26,0
2021-11-07 01:52:08.991486,0,21,48,18.16824,75442.26,0
2021-11-07 01:53:10.185984,0,21,48,99901.2,85540.86,0
2021-11-07 01:54:11.487800,0,21,48,99901.2,85540.86,0
2021-11-07 01:55:12.689691,0,21,48,99901.2,85540.86,0
2021-11-07 01:56:13.884354,0,21,48,1.105221,85540.86,0
2021-11-07 01:57:15.688682,0,21,48,107510.5,120261.7,0
2021-11-07 01:58:16.890440,0,21,48,130155.8,135809.8,0
2021-11-07 01:59:18.082809,0,21,48,24239.92,11494.34,0
2021-11-07 02:00:19.384850,0,21,48,24239.92,11494.34,0
2021-11-07 02:01:20.575080,0,21,48,35891.6,18453.95,0
2021-11-07 02:02:22.389035,0,21,48,35891.6,18453.95,0
2021-11-07 02:03:23.582434,0,21,48,99901.2,86748.79,0
2021-11-07 02:04:24.764366,0,21,48,76209.31,98758.87,0
2021-11-07 02:05:25.970369,0,21,47,76209.31,98758.87,0
2021-11-07 02:06:27.186864,0,22,48,76209.31,98758.87,0
2021-11-07 02:07:29.986950,0,22,48,76209.31,98758.87,0
2021-11-07 02:08:31.203398,0,22,48,97403.52,79893.12,0
2021-11-07 02:09:32.491605,0,22,48,6006.355,1692.2,0
2021-11-07 02:10:33.681135,0,22,48,6006.355,1692.2,0
2021-11-07 02:11:34.889051,0,21,47,80108.17,53167.87,0
2021-11-07 02:12:36.087781,0,21,47,80108.17,53167.87,0
2021-11-07 02:13:37.387360,0,21,48,87570.15,62851.1,0
2021-11-07 02:14:38.573711,0,21,48,75788.66,112256.3,0
2021-11-07 02:15:39.782797,0,21,48,1.662974,112256.3,0
2021-11-07 02:16:41.074205,0,21,48,120807.5,106026.2,0
2021-11-07 02:17:42.569014,0,21,48,2.224999e-05,106026.2,0
2021-11-07 02:18:43.767520,0,21,48,2.224999e-05,106026.2,0
2021-11-07 02:19:45.069375,0,21,48,2.224999e-05,106026.2,0
2021-11-07 02:20:46.270359,0,21,48,2.224999e-05,106026.2,0
